timestamp,cpu_percent,cpu_interrupts,virtual_memory_total,virtual_memory_available,virtual_memory_used,virtual_memory_percent,swap_total,swap_used,swap_percent,disk_usage_total,disk_usage_used,disk_usage_percent,net_bytes_sent,net_bytes_recv
2025-11-07 15:01:08,9.6,165676723,17059594240,5365796864,11693797376,68.5,12348030976,111259648,0.9,511207010304,298880749568,58.5,336957098,27638027847
2025-11-07 15:01:19,8.7,165756599,17059594240,5348401152,11711193088,68.6,12348030976,111259648,0.9,511207010304,298880815104,58.5,336964157,27638056424
2025-11-07 15:01:30,8.6,165839258,17059594240,5340065792,11719528448,68.7,12348030976,111259648,0.9,511207010304,298880815104,58.5,336995207,27638116451
2025-11-07 15:01:41,9.9,165918643,17059594240,5364719616,11694874624,68.6,12348030976,111259648,0.9,511207010304,298880749568,58.5,337012027,27638149159
2025-11-07 15:01:52,12.8,166016776,17059594240,5798330368,11261263872,66.0,12348030976,117620736,1.0,511207010304,298880880640,58.5,337021253,27638229297
2025-11-07 15:02:03,8.7,166096335,17059594240,5765009408,11294584832,66.2,12348030976,117620736,1.0,511207010304,298880901120,58.5,337030991,27638249877
2025-11-07 15:02:14,17.2,166189949,17059594240,5746798592,11312795648,66.3,12348030976,117620736,1.0,511207010304,298881060864,58.5,337040971,27638285885
2025-11-07 15:02:25,8.1,166265659,17059594240,5767454720,11292139520,66.2,12348030976,117620736,1.0,511207010304,298881064960,58.5,337056433,27638314849
2025-11-07 15:02:36,8.6,166347154,17059594240,5767778304,11291815936,66.2,12348030976,117620736,1.0,511207010304,298880999424,58.5,337075201,27638347637
2025-11-07 15:02:47,10.4,166428991,17059594240,5744930816,11314663424,66.3,12348030976,117620736,1.0,511207010304,298880999424,58.5,337096080,27638390759
2025-11-07 15:02:58,36.4,166510224,17059594240,5754499072,11305095168,66.3,12348030976,117620736,1.0,511207010304,298880999424,58.5,337110204,27638433792
2025-11-07 15:03:09,12.5,166585911,17059594240,5765197824,11294396416,66.2,12348030976,117620736,1.0,511207010304,298881085440,58.5,337125394,27638462500
2025-11-07 15:03:20,8.4,166667093,17059594240,5748285440,11311308800,66.3,12348030976,117620736,1.0,511207010304,298881171456,58.5,337132038,27638477189
2025-11-07 15:03:31,8.4,166747341,17059594240,5737558016,11322036224,66.4,12348030976,117620736,1.0,511207010304,298881257472,58.5,337155077,27638530802
2025-11-07 15:03:42,9.1,166824358,17059594240,5767438336,11292155904,66.2,12348030976,117620736,1.0,511207010304,298881261568,58.5,337182181,27638568493
2025-11-07 15:03:53,7.5,166905767,17059594240,5769019392,11290574848,66.2,12348030976,117620736,1.0,511207010304,298881261568,58.5,337193444,27638591050
2025-11-07 15:04:04,9.5,166985552,17059594240,5745573888,11314020352,66.3,12348030976,117620736,1.0,511207010304,298881277952,58.5,337203287,27638612177
2025-11-07 15:04:15,11.2,167067965,17059594240,5728043008,11331551232,66.4,12348030976,117620736,1.0,511207010304,298881282048,58.5,337222993,27638640628
2025-11-07 15:04:26,9.4,167144632,17059594240,5755027456,11304566784,66.3,12348030976,117620736,1.0,511207010304,298880503808,58.5,337246099,27638702773
2025-11-07 15:04:37,8.7,167225138,17059594240,5754458112,11305136128,66.3,12348030976,117620736,1.0,511207010304,298880573440,58.5,337265664,27638786598
2025-11-07 15:04:48,17.4,167317358,17059594240,5728559104,11331035136,66.4,12348030976,117620736,1.0,511207010304,298880573440,58.5,337272160,27638814856
2025-11-07 15:04:59,21.7,167404522,17059594240,5742436352,11317157888,66.3,12348030976,117620736,1.0,511207010304,298880593920,58.5,337284317,27638833285
2025-11-07 15:05:10,10.8,167476405,17059594240,5779431424,11280162816,66.1,12348030976,117620736,1.0,511207010304,298880598016,58.5,337298672,27638856291
2025-11-07 15:05:21,10.6,167554115,17059594240,5790527488,11269066752,66.1,12348030976,117227520,0.9,511207010304,298880598016,58.5,337306088,27638872153
2025-11-07 15:05:32,10.1,167630788,17059594240,5766053888,11293540352,66.2,12348030976,117227520,0.9,511207010304,298880663552,58.5,337327153,27638909988
2025-11-07 15:05:43,45.8,167706677,17059594240,5793374208,11266220032,66.0,12348030976,116965375,0.9,511207010304,298882506752,58.5,337338612,27638929026
2025-11-07 15:05:54,13.4,167778854,17059594240,5795020800,11264573440,66.0,12348030976,116965375,0.9,511207010304,298882441216,58.5,337342911,27638939953
2025-11-07 15:06:05,9.6,167857083,17059594240,5778407424,11281186816,66.1,12348030976,116965375,0.9,511207010304,298882527232,58.5,337353485,27638983382
2025-11-07 15:06:16,10.6,167944178,17059594240,5772750848,11286843392,66.2,12348030976,116965375,0.9,511207010304,298882531328,58.5,337359811,27638995878
2025-11-07 15:06:27,8.9,168021476,17059594240,5797838848,11261755392,66.0,12348030976,116965375,0.9,511207010304,298882531328,58.5,337385291,27639032681
2025-11-07 15:06:38,10.1,168103480,17059594240,5795307520,11264286720,66.0,12348030976,116965375,0.9,511207010304,298882535424,58.5,337407837,27639065928
2025-11-07 15:06:49,9.9,168199672,17059594240,6240108544,10819485696,63.4,12348030976,117297152,0.9,511207010304,298882535424,58.5,337414618,27639081036
2025-11-07 15:07:00,8.6,168280380,17059594240,6216441856,10843152384,63.6,12348030976,117297152,0.9,511207010304,298882560000,58.5,337420301,27639092068
2025-11-07 15:07:11,9.2,168359783,17059594240,6249127936,10810466304,63.4,12348030976,117297152,0.9,511207010304,298882494464,58.5,337430919,27639108823
2025-11-07 15:07:22,9.6,168441926,17059594240,6248296448,10811297792,63.4,12348030976,117297152,0.9,511207010304,298882494464,58.5,337443428,27639131204
2025-11-07 15:07:33,10.0,168522105,17059594240,6223101952,10836492288,63.5,12348030976,117297152,0.9,511207010304,298882560000,58.5,337467042,27639160679
2025-11-07 15:07:44,24.9,168612988,17059594240,6242324480,10817269760,63.4,12348030976,117297152,0.9,511207010304,298882560000,58.5,337489523,27639205726
2025-11-07 15:07:55,14.7,168699683,17059594240,6187036672,10872557568,63.7,12348030976,111177728,0.9,511207010304,298882568192,58.5,337499115,27639224511
2025-11-07 15:08:06,10.0,168785733,17059594240,6165176320,10894417920,63.9,12348030976,111177728,0.9,511207010304,298882965504,58.5,337506734,27639243709
2025-11-07 15:08:17,10.0,168871514,17059594240,6159847424,10899746816,63.9,12348030976,111177728,0.9,511207010304,298883092480,58.5,337517248,27639262847
2025-11-07 15:08:28,27.5,168953911,17059594240,6186082304,10873511936,63.7,12348030976,111177728,0.9,511207010304,298883092480,58.5,337539702,27639300554
2025-11-07 15:08:39,8.4,169034276,17059594240,6185156608,10874437632,63.7,12348030976,111177728,0.9,511207010304,298883031040,58.5,337555133,27639324039
2025-11-07 15:08:50,9.0,169113380,17059594240,6164922368,10894671872,63.9,12348030976,111177728,0.9,511207010304,298883031040,58.5,337569137,27639346777
2025-11-07 15:09:01,10.5,169190379,17059594240,6152441856,10907152384,63.9,12348030976,111177728,0.9,511207010304,298883051520,58.5,337574466,27639357813
2025-11-07 15:09:12,8.7,169260672,17059594240,6182350848,10877243392,63.8,12348030976,111177728,0.9,511207010304,298883117056,58.5,337585470,27639376075
2025-11-07 15:09:23,9.1,169341093,17059594240,6181863424,10877730816,63.8,12348030976,111177728,0.9,511207010304,298882572288,58.5,337592369,27639397614
2025-11-07 15:09:34,8.7,169422430,17059594240,6156705792,10902888448,63.9,12348030976,111177728,0.9,511207010304,298882519040,58.5,337605820,27639424202
2025-11-07 15:09:45,9.9,169504080,17059594240,6149427200,10910167040,64.0,12348030976,111177728,0.9,511207010304,298882523136,58.5,337620622,27639479751
2025-11-07 15:09:56,7.9,169598067,17059594240,6162317312,10897276928,63.9,12348030976,111177728,0.9,511207010304,298882523136,58.5,337626965,27639501643
2025-11-07 15:10:07,9.5,169676479,17059594240,6165999616,10893594624,63.9,12348030976,111177728,0.9,511207010304,298882539520,58.5,337631948,27639515933
2025-11-07 15:10:19,8.3,169757229,17059594240,6145576960,10914017280,64.0,12348030976,111177728,0.9,511207010304,298882609152,58.5,337650664,27639546002
2025-11-07 15:10:30,56.7,169839748,17059594240,6161444864,10898149376,63.9,12348030976,111177728,0.9,511207010304,298882609152,58.5,337664735,27639574044
2025-11-07 15:10:41,8.9,169921646,17059594240,6152130560,10907463680,63.9,12348030976,111177728,0.9,511207010304,298884005888,58.5,337680980,27639597840
2025-11-07 15:10:52,14.3,170005684,17059594240,6132670464,10926923776,64.1,12348030976,111177728,0.9,511207010304,298884071424,58.5,337691429,27639619065
2025-11-07 15:11:03,12.2,170085487,17059594240,6096011264,10963582976,64.3,12348030976,111177728,0.9,511207010304,298884161536,58.5,337701802,27639641838
2025-11-07 15:11:14,22.6,170162961,17059594240,6125703168,10933891072,64.1,12348030976,111177728,0.9,511207010304,298884161536,58.5,337707935,27639655998
2025-11-07 15:11:25,10.1,170284231,17059594240,5929267200,11130327040,65.2,12348030976,111177728,0.9,511207010304,298887962624,58.5,337812054,27640947119
2025-11-07 15:11:36,8.2,170366476,17059594240,5958397952,11101196288,65.1,12348030976,111177728,0.9,511207010304,298888617984,58.5,337826017,27640970407
2025-11-07 15:11:47,36.5,170454981,17059594240,6212612096,10846982144,63.6,12348030976,111992832,0.9,511207010304,298888683520,58.5,337837454,27640988575
2025-11-07 15:11:58,8.0,170536684,17059594240,6409523200,10650071040,62.4,12348030976,111992832,0.9,511207010304,298888708096,58.5,337842538,27641001702
2025-11-07 15:12:09,12.0,170616087,17059594240,6401032192,10658562048,62.5,12348030976,111992832,0.9,511207010304,298888728576,58.5,337847196,27641013125
2025-11-07 15:12:20,9.1,170717640,17059594240,6369660928,10689933312,62.7,12348030976,111992832,0.9,511207010304,298888695808,58.5,337860876,27641042083
2025-11-07 15:12:31,11.4,170809629,17059594240,6382825472,10676768768,62.6,12348030976,111992832,0.9,511207010304,298888687616,58.5,337884498,27641081868
2025-11-07 15:12:42,9.1,170896285,17059594240,6377345024,10682249216,62.6,12348030976,111992832,0.9,511207010304,298888855552,58.5,337895423,27641103060
2025-11-07 15:12:53,12.7,170979676,17059594240,6362910720,10696683520,62.7,12348030976,111992832,0.9,511207010304,298889048064,58.5,337950688,27641186577
2025-11-07 15:13:04,9.4,171076001,17059594240,6347370496,10712223744,62.8,12348030976,111992832,0.9,511207010304,298888855552,58.5,337990142,27641255587
2025-11-07 15:13:15,37.0,171154052,17059594240,6366007296,10693586944,62.7,12348030976,111992832,0.9,511207010304,298888855552,58.5,337996550,27641269472
2025-11-07 15:13:26,9.1,171234570,17059594240,6365388800,10694205440,62.7,12348030976,111992832,0.9,511207010304,298888859648,58.5,338029115,27641330043
2025-11-07 15:13:37,9.2,171316449,17059594240,6336925696,10722668544,62.9,12348030976,111992832,0.9,511207010304,298888953856,58.5,338073079,27641386832
2025-11-07 15:13:48,8.1,171396522,17059594240,6319673344,10739920896,63.0,12348030976,111992832,0.9,511207010304,298889035776,58.5,338084893,27641406507
2025-11-07 15:13:59,9.2,171471056,17059594240,6350622720,10708971520,62.8,12348030976,111992832,0.9,511207010304,298888970240,58.5,338100515,27641427823
2025-11-07 15:14:10,14.6,171549348,17059594240,6335451136,10724143104,62.9,12348030976,111992832,0.9,511207010304,298888974336,58.5,338104732,27641443546
2025-11-07 15:14:21,23.1,171642901,17059594240,6236852224,10822742016,63.4,12348030976,111108096,0.9,511207010304,298888974336,58.5,338150092,27641513193
2025-11-07 15:14:32,8.2,171724060,17059594240,6231605248,10827988992,63.5,12348030976,111108096,0.9,511207010304,298888978432,58.5,338182672,27641550221
2025-11-07 15:14:43,9.2,171805128,17059594240,6253031424,10806562816,63.3,12348030976,111108096,0.9,511207010304,298888998912,58.5,338199324,27641601400
2025-11-07 15:14:54,13.3,171903061,17059594240,6147153920,10912440320,64.0,12348030976,111108096,0.9,511207010304,298889641984,58.5,338215938,27641634186
2025-11-07 15:15:05,8.6,171986289,17059594240,6126600192,10932994048,64.1,12348030976,111108096,0.9,511207010304,298889752576,58.5,338221983,27641644364
2025-11-07 15:15:16,35.5,172065957,17059594240,6143844352,10915749888,64.0,12348030976,111108096,0.9,511207010304,298889687040,58.5,338244742,27641670607
2025-11-07 15:15:27,8.2,172141428,17059594240,6142672896,10916921344,64.0,12348030976,111108096,0.9,511207010304,298890768384,58.5,338264298,27641709076
2025-11-07 15:15:38,9.5,172228107,17059594240,6128340992,10931253248,64.1,12348030976,111108096,0.9,511207010304,298890702848,58.5,338292067,27641760765
2025-11-07 15:15:49,8.8,172306743,17059594240,6121766912,10937827328,64.1,12348030976,111108096,0.9,511207010304,298890702848,58.5,338299165,27641774801
2025-11-07 15:16:00,22.7,172384211,17059594240,6154149888,10905444352,63.9,12348030976,111108096,0.9,511207010304,298890723328,58.5,338317119,27641820092
2025-11-07 15:16:11,17.9,172477945,17059594240,6109065216,10950529024,64.2,12348030976,111108096,0.9,511207010304,298890735616,58.5,338327871,27641837683
2025-11-07 15:16:22,9.6,172560246,17059594240,6129123328,10930470912,64.1,12348030976,111108096,0.9,511207010304,298890735616,58.5,338341625,27641876018
2025-11-07 15:16:33,16.7,172643638,17059594240,6118608896,10940985344,64.1,12348030976,111108096,0.9,511207010304,298890928128,58.5,338362432,27641933707
2025-11-07 15:16:44,8.4,172718142,17059594240,6145818624,10913775616,64.0,12348030976,111108096,0.9,511207010304,298885226496,58.5,338378023,27641977817
2025-11-07 15:16:55,8.3,172802327,17059594240,6237995008,10821599232,63.4,12348030976,111591424,0.9,511207010304,298885226496,58.5,338399464,27642016739
2025-11-07 15:17:06,8.8,172882416,17059594240,6215294976,10844299264,63.6,12348030976,111591424,0.9,511207010304,298885246976,58.5,338415984,27642047276
2025-11-07 15:17:17,8.7,172973636,17059594240,6200631296,10858962944,63.7,12348030976,111591424,0.9,511207010304,298885574656,58.5,338432580,27642091115
2025-11-07 15:17:28,7.9,173050032,17059594240,6227881984,10831712256,63.5,12348030976,111591424,0.9,511207010304,298885574656,58.5,338445509,27642123000
2025-11-07 15:17:39,11.0,173131898,17059594240,6204899328,10854694912,63.6,12348030976,111591424,0.9,511207010304,298885574656,58.5,338463862,27642146839
2025-11-07 15:17:50,14.0,173217506,17059594240,6197731328,10861862912,63.7,12348030976,111591424,0.9,511207010304,298885890048,58.5,338476175,27642169444
2025-11-07 15:18:01,35.9,173321951,17059594240,6201544704,10858049536,63.6,12348030976,111591424,0.9,511207010304,298886045696,58.5,338486196,27642212969
2025-11-07 15:18:12,8.6,173414976,17059594240,6196269056,10863325184,63.7,12348030976,111591424,0.9,511207010304,298886045696,58.5,338511490,27642236734
2025-11-07 15:18:23,10.0,173513026,17059594240,6178041856,10881552384,63.8,12348030976,111591424,0.9,511207010304,298886049792,58.5,338524100,27642278141
2025-11-07 15:18:34,17.4,173601540,17059594240,6169899008,10889695232,63.8,12348030976,111591424,0.9,511207010304,298885984256,58.5,338547550,27642310206
2025-11-07 15:18:45,17.7,173694978,17059594240,6191808512,10867785728,63.7,12348030976,111591424,0.9,511207010304,298886373376,58.5,338566225,27642674904
2025-11-07 15:18:56,9.2,173774339,17059594240,6164103168,10895491072,63.9,12348030976,111591424,0.9,511207010304,298886504448,58.5,338582308,27642703581
2025-11-07 15:19:07,11.4,173851558,17059594240,6159323136,10900271104,63.9,12348030976,111591424,0.9,511207010304,298886594560,58.5,338592719,27642721728
2025-11-07 15:19:18,10.2,173931868,17059594240,6159347712,10900246528,63.9,12348030976,111591424,0.9,511207010304,298886594560,58.5,338599004,27642733879
2025-11-07 15:19:29,8.8,174004429,17059594240,6183567360,10876026880,63.8,12348030976,111591424,0.9,511207010304,298886660096,58.5,338617018,27642768611
2025-11-07 15:19:40,10.9,174085543,17059594240,6185185280,10874408960,63.7,12348030976,111591424,0.9,511207010304,298886742016,58.5,338661087,27642824021
2025-11-07 15:19:51,10.3,174164467,17059594240,6163005440,10896588800,63.9,12348030976,111591424,0.9,511207010304,298886742016,58.5,338678034,27642849405
2025-11-07 15:20:02,13.9,174243609,17059594240,6154526720,10905067520,63.9,12348030976,111591424,0.9,511207010304,298886631424,58.5,338686855,27642866319
2025-11-07 15:20:13,9.5,174320286,17059594240,6197743616,10861850624,63.7,12348030976,111591424,0.9,511207010304,298886979584,58.5,338705833,27642896722
2025-11-07 15:20:24,8.5,174404507,17059594240,6173872128,10885722112,63.8,12348030976,111591424,0.9,511207010304,298887241728,58.5,338720601,27642922698
2025-11-07 15:20:35,13.5,174486294,17059594240,6164586496,10895007744,63.9,12348030976,111591424,0.9,511207010304,298887184384,58.5,338744118,27642989618
2025-11-07 15:20:46,46.8,174568001,17059594240,6189920256,10869673984,63.7,12348030976,111591424,0.9,511207010304,298887184384,58.5,338748596,27642999951
2025-11-07 15:20:57,8.4,174644488,17059594240,6188470272,10871123968,63.7,12348030976,111591424,0.9,511207010304,298887184384,58.5,338755975,27643015128
2025-11-07 15:21:08,9.2,174725466,17059594240,6168031232,10891563008,63.8,12348030976,111591424,0.9,511207010304,298887266304,58.5,338770612,27643038616
2025-11-07 15:21:19,9.6,174810198,17059594240,6153715712,10905878528,63.9,12348030976,111591424,0.9,511207010304,298887266304,58.5,338785488,27643061536
2025-11-07 15:21:30,10.1,174882252,17059594240,6175555584,10884038656,63.8,12348030976,111591424,0.9,511207010304,298887536640,58.5,338792500,27643083508
2025-11-07 15:21:41,11.0,174961059,17059594240,6176079872,10883514368,63.8,12348030976,111591424,0.9,511207010304,298887434240,58.5,338807162,27643107509
2025-11-07 15:21:52,8.7,175045049,17059594240,6298263552,10761330688,63.1,12348030976,111865856,0.9,511207010304,298887442432,58.5,338813696,27643120615
2025-11-07 15:22:03,14.0,175121736,17059594240,6293852160,10765742080,63.1,12348030976,111865856,0.9,511207010304,298887528448,58.5,338818982,27643132148
2025-11-07 15:22:14,8.8,175200943,17059594240,6313570304,10746023936,63.0,12348030976,111865856,0.9,511207010304,298887528448,58.5,338838829,27643173114
2025-11-07 15:22:25,8.6,175291042,17059594240,6312538112,10747056128,63.0,12348030976,111865856,0.9,511207010304,298887532544,58.5,338862498,27643211010
2025-11-07 15:22:36,9.2,175369403,17059594240,6289063936,10770530304,63.1,12348030976,111865856,0.9,511207010304,298887471104,58.5,338873356,27643249721
2025-11-07 15:22:47,39.4,175453876,17059594240,6299885568,10759708672,63.1,12348030976,111865856,0.9,511207010304,298887745536,58.5,338896193,27643458532
2025-11-07 15:22:58,20.5,175583103,17059594240,6270312448,10789281792,63.2,12348030976,111865856,0.9,511207010304,298887827456,58.5,338919248,27643501078
2025-11-07 15:23:09,34.2,175695379,17059594240,6269550592,10790043648,63.2,12348030976,111865856,0.9,511207010304,298887852032,58.5,338928426,27643531212
2025-11-07 15:23:20,42.4,175775757,17059594240,6291103744,10768490496,63.1,12348030976,111865856,0.9,511207010304,298887790592,58.5,338943891,27643556102
2025-11-07 15:23:31,12.0,175848926,17059594240,6267363328,10792230912,63.3,12348030976,111865856,0.9,511207010304,298883727360,58.5,338952007,27643585514
2025-11-07 15:23:42,15.1,175928266,17059594240,6249426944,10810167296,63.4,12348030976,111865856,0.9,511207010304,298883858432,58.5,338993208,27643638773
2025-11-07 15:23:53,9.1,176006284,17059594240,6243995648,10815598592,63.4,12348030976,111865856,0.9,511207010304,298883858432,58.5,339005846,27643659118
2025-11-07 15:24:04,11.2,176078304,17059594240,6270910464,10788683776,63.2,12348030976,111865856,0.9,511207010304,298883813376,58.5,339015245,27643674618
2025-11-07 15:24:15,9.0,176157758,17059594240,6272114688,10787479552,63.2,12348030976,111865856,0.9,511207010304,298883878912,58.5,339047593,27643707442
2025-11-07 15:24:26,10.5,176240302,17059594240,6250999808,10808594432,63.4,12348030976,111865856,0.9,511207010304,298883878912,58.5,339073633,27643746925
2025-11-07 15:24:37,9.6,176319893,17059594240,6243995648,10815598592,63.4,12348030976,111865856,0.9,511207010304,298884096000,58.5,339079824,27643769855
2025-11-07 15:24:48,10.0,176396580,17059594240,6272077824,10787516416,63.2,12348030976,111865856,0.9,511207010304,298884096000,58.5,339088403,27643785325
2025-11-07 15:24:59,11.9,176486374,17059594240,6271815680,10787778560,63.2,12348030976,111865856,0.9,511207010304,298884251648,58.5,339095764,27643797802
2025-11-07 15:25:10,9.4,176564392,17059594240,6246490112,10813104128,63.4,12348030976,111865856,0.9,511207010304,298884251648,58.5,339111675,27643823036
2025-11-07 15:25:21,17.0,176644120,17059594240,6237237248,10822356992,63.4,12348030976,111865856,0.9,511207010304,298884317184,58.5,339129285,27643856618
2025-11-07 15:25:32,12.8,176717436,17059594240,6267019264,10792574976,63.3,12348030976,111865856,0.9,511207010304,298884251648,58.5,339141365,27643887494
2025-11-07 15:25:43,10.7,176803571,17059594240,6243880960,10815713280,63.4,12348030976,111865856,0.9,511207010304,298884190208,58.5,339167324,27643924876
2025-11-07 15:25:54,9.4,176923769,17059594240,6230978560,10828615680,63.5,12348030976,111865856,0.9,511207010304,298884190208,58.5,339176621,27643952269
2025-11-07 15:26:05,46.5,177002635,17059594240,6256402432,10803191808,63.3,12348030976,111865856,0.9,511207010304,298884276224,58.5,339181956,27643961231
2025-11-07 15:26:16,8.7,177074723,17059594240,6260060160,10799534080,63.3,12348030976,111865856,0.9,511207010304,298884276224,58.5,339193194,27644009678
2025-11-07 15:26:27,10.0,177165392,17059594240,6239633408,10819960832,63.4,12348030976,111865856,0.9,511207010304,298884276224,58.5,339229426,27644055292
2025-11-07 15:26:38,11.3,177257039,17059594240,6122291200,10937303040,64.1,12348030976,111734784,0.9,511207010304,298884034560,58.5,339246516,27644086365
2025-11-07 15:26:49,9.4,177328318,17059594240,6150135808,10909458432,63.9,12348030976,111734784,0.9,511207010304,298884034560,58.5,339255406,27644103429
2025-11-07 15:27:00,9.2,177407841,17059594240,5655937024,11403657216,66.8,12348030976,111669248,0.9,511207010304,298884050944,58.5,339262674,27644115820
2025-11-07 15:27:11,9.8,177490481,17059594240,5647863808,11411730432,66.9,12348030976,111669248,0.9,511207010304,298884116480,58.5,339267530,27644130727
2025-11-07 15:27:22,10.9,177580983,17059594240,5642063872,11417530368,66.9,12348030976,111669248,0.9,511207010304,298884116480,58.5,339286468,27644165280
2025-11-07 15:27:33,10.6,177671988,17059594240,5672009728,11387584512,66.8,12348030976,111669248,0.9,511207010304,298884050944,58.5,339294335,27644185528
2025-11-07 15:27:44,8.9,177761137,17059594240,5663211520,11396382720,66.8,12348030976,111669248,0.9,511207010304,298884378624,58.5,339305520,27644226159
2025-11-07 15:27:55,9.6,177838550,17059594240,5637251072,11422343168,67.0,12348030976,111669248,0.9,511207010304,298884378624,58.5,339340571,27644281173
2025-11-07 15:28:06,26.0,177916107,17059594240,5627658240,11431936000,67.0,12348030976,111669248,0.9,511207010304,298884403200,58.5,339346738,27644292511
2025-11-07 15:28:17,10.4,177989262,17059594240,5668016128,11391578112,66.8,12348030976,111669248,0.9,511207010304,298884403200,58.5,339357652,27644309245
2025-11-07 15:28:28,9.6,178067521,17059594240,5647159296,11412434944,66.9,12348030976,111669248,0.9,511207010304,298884403200,58.5,339373887,27644338940
2025-11-07 15:28:39,14.0,178145358,17059594240,5645127680,11414466560,66.9,12348030976,111669248,0.9,511207010304,298884354048,58.5,339388065,27644359596
2025-11-07 15:28:50,27.7,178217496,17059594240,5673152512,11386441728,66.7,12348030976,111669248,0.9,511207010304,298884354048,58.5,339402652,27644381796
2025-11-07 15:29:01,8.6,178292798,17059594240,5675679744,11383914496,66.7,12348030976,111669248,0.9,511207010304,298884374528,58.5,339413243,27644400040
2025-11-07 15:29:12,8.9,178370283,17059594240,5738643456,11320950784,66.4,12348030976,118206463,1.0,511207010304,298884374528,58.5,339418956,27644409796
2025-11-07 15:29:23,8.8,178450201,17059594240,5732921344,11326672896,66.4,12348030976,118206463,1.0,511207010304,298884440064,58.5,339435010,27644452162
2025-11-07 15:29:34,9.9,178521712,17059594240,5754605568,11304988672,66.3,12348030976,118206463,1.0,511207010304,298884440064,58.5,339460662,27644491899
2025-11-07 15:29:45,10.4,178599864,17059594240,5751361536,11308232704,66.3,12348030976,118206463,1.0,511207010304,298884382720,58.5,339471466,27644513550
2025-11-07 15:29:56,10.3,178676245,17059594240,5732257792,11327336448,66.4,12348030976,118206463,1.0,511207010304,298884382720,58.5,339482742,27644533366
2025-11-07 15:30:07,9.7,178752955,17059594240,5726683136,11332911104,66.4,12348030976,118206463,1.0,511207010304,298884468736,58.5,339488139,27644542440
2025-11-07 15:30:18,13.0,178826122,17059594240,5759074304,11300519936,66.2,12348030976,118206463,1.0,511207010304,298884468736,58.5,339493057,27644560857
2025-11-07 15:30:29,9.8,178906068,17059594240,5745774592,11313819648,66.3,12348030976,118206463,1.0,511207010304,298884472832,58.5,339512086,27644591606
2025-11-07 15:30:40,11.7,178983531,17059594240,5736103936,11323490304,66.4,12348030976,118206463,1.0,511207010304,298884407296,58.5,339529561,27644629189
2025-11-07 15:30:51,44.1,179059854,17059594240,5763932160,11295662080,66.2,12348030976,118206463,1.0,511207010304,298884407296,58.5,339534466,27644640385
2025-11-07 15:31:02,8.3,179132784,17059594240,5769797632,11289796608,66.2,12348030976,118206463,1.0,511207010304,298884427776,58.5,339545949,27644706901
2025-11-07 15:31:13,9.1,179222452,17059594240,5735546880,11324047360,66.4,12348030976,118206463,1.0,511207010304,298884624384,58.5,339558223,27644768157
2025-11-07 15:31:24,16.1,179300489,17059594240,5737533440,11322060800,66.4,12348030976,118206463,1.0,511207010304,298884632576,58.5,339570958,27644821227
2025-11-07 15:31:35,10.6,179373312,17059594240,5762711552,11296882688,66.2,12348030976,118206463,1.0,511207010304,298884698112,58.5,339595530,27644869156
2025-11-07 15:31:46,15.0,179451631,17059594240,5756735488,11302858752,66.3,12348030976,118206463,1.0,511207010304,298884632576,58.5,339613888,27644896501
2025-11-07 15:31:57,19.3,179537423,17059594240,6054027264,11005566976,64.5,12348030976,118767616,1.0,511207010304,298885156864,58.5,339634153,27644926393
2025-11-07 15:32:08,8.9,179616976,17059594240,6113447936,10946146304,64.2,12348030976,118767616,1.0,511207010304,298885173248,58.5,339638744,27644939022
2025-11-07 15:32:20,13.9,179707768,17059594240,6136954880,10922639360,64.0,12348030976,118767616,1.0,511207010304,298885173248,58.5,339650950,27644957025
2025-11-07 15:32:31,10.0,179788806,17059594240,6084804608,10974789632,64.3,12348030976,118767616,1.0,511207010304,298885173248,58.5,339669122,27644985890
2025-11-07 15:32:42,8.7,179869910,17059594240,6028713984,11030880256,64.7,12348030976,118767616,1.0,511207010304,298885107712,58.5,339681589,27645010862
